,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_learning_rate,param_optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
57,3.2005616188049317,0.2669378755824642,0.21503748893737792,0.06020598956966578,200,10,0.0001,Adam,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 0.0001, 'optimizer': 'Adam'}",-0.5675623633447416,-0.18427161521665977,-0.39107723044255716,-0.3371235041868975,-0.3821618864920278,-0.37243931993657675,0.12261255565311889,3
58,2.050159215927124,0.4396068993100907,0.2785487174987793,0.17131417409178568,200,10,0.0001,Adamax,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 0.0001, 'optimizer': 'Adamax'}",-0.5536363277179408,-0.38564795070353075,-0.3127278953516986,-0.38288022221511303,-0.3620842953958553,-0.3993953382768277,0.0814314216152981,15
59,1.7113999366760253,0.36125092361376127,0.1690295696258545,0.03894399169172117,200,10,0.0001,Adadelta,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 0.0001, 'optimizer': 'Adadelta'}",-0.5145099627777671,-1.4786189377877614,-0.33961152325019933,-2.030421729595687,-0.9189907954203581,-1.0564305897663544,0.6250278359909666,67
60,1.3596380233764649,0.18711314225533762,0.2592456817626953,0.16691551161404555,200,10,1e-05,Adam,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 1e-05, 'optimizer': 'Adam'}",-0.6537142310467402,-0.2704152527762857,-0.31317864357323616,-0.35769963251483394,-0.31106359843394116,-0.38121427166900745,0.1390219783694117,6
61,1.4074467182159425,0.18417766390530452,0.25974626541137696,0.145868764544325,200,10,1e-05,Adamax,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 1e-05, 'optimizer': 'Adamax'}",-0.5805843150109355,-0.3541815306557623,-0.34514013814182537,-0.4788516875442258,-0.3987183630361032,-0.43149520687777043,0.08829396620905339,25
62,1.4074467658996581,0.3596121260478581,0.19663472175598146,0.018101323894711877,200,10,1e-05,Adadelta,"{'batch_size': 200, 'epochs': 10, 'learning_rate': 1e-05, 'optimizer': 'Adadelta'}",-0.4573009635088173,-0.7852121591013097,-2.1153819456109417,-0.5592703154671428,-1.5180520413772163,-1.0870434850130857,0.633951208909431,69
63,1.7528071880340577,0.305297118603284,0.26724677085876464,0.07711133104162086,200,50,0.001,Adam,"{'batch_size': 200, 'epochs': 50, 'learning_rate': 0.001, 'optimizer': 'Adam'}",-0.5391712672386916,-0.41879431564703556,-0.5072449305393864,-0.4049829154875097,-0.2790729892065924,-0.4298532836238431,0.09101145172165753,24
64,1.7438059806823731,0.27329579612952976,0.284850025177002,0.11875472610533834,200,50,0.001,Adamax,"{'batch_size': 200, 'epochs': 50, 'learning_rate': 0.001, 'optimizer': 'Adamax'}",-0.5253232110530613,-0.4272612186031345,-0.5048358391598401,-0.4096416780920721,-0.4319034032145279,-0.45979307002452713,0.04620469114502496,33
65,1.8750288486480713,0.3033467733706637,0.3059535026550293,0.13140581834912204,200,50,0.001,Adadelta,"{'batch_size': 200, 'epochs': 50, 'learning_rate': 0.001, 'optimizer': 'Adadelta'}",-0.5094980179480256,-1.493374625411415,-2.8238279512162436,-2.6942519716627005,-1.5301220851061181,-1.8102149302689008,0.8578621233603242,80
66,2.031456136703491,0.11621941724498026,0.2690476894378662,0.06620853306833728,200,50,0.0001,Adam,"{'batch_size': 200, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': 'Adam'}",-0.6065825404599116,-0.3892144939398329,-0.44301217045078484,-0.33755845855809175,-0.3561704070065059,-0.4265076140830254,0.0969014254471792,23
67,2.419424295425415,0.3414796294479002,0.21653785705566406,0.06871940160202006,200,50,0.0001,Adamax,"{'batch_size': 200, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': 'Adamax'}",-0.5617511344175437,-0.32165514408662765,-0.4098358366749498,-0.3032434192611663,-0.2902813080758362,-0.37735336850322476,0.10122624886817842,5
68,2.2439934730529787,0.2086171056229022,0.3560624122619629,0.29797566249044144,200,50,0.0001,Adadelta,"{'batch_size': 200, 'epochs': 50, 'learning_rate': 0.0001, 'optimizer': 'Adadelta'}",-0.6161308806338592,-1.664135484256093,-1.3868386708034617,-0.38173464514770994,-0.5073367538223519,-0.9112352869326952,0.5145189697562805,64
